source_id	source_spec	bundle_uuid	bundle_version	file_document_id	file_type	file_name	file_format	read_index	file_size	file_uuid	file_version	file_crc32c	file_sha256	file_content_type	file_drs_uri	file_url	cell_suspension.provenance.document_id	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_process.provenance.document_id	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	library_preparation_protocol.nucleic_acid_source	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	project.estimated_cell_count	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.development_stage	donor_organism.diseases	donor_organism.organism_age	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id	sequencing_input.provenance.document_id	sequencing_input.biomaterial_core.biomaterial_id	sequencing_input_type
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	ce2ed094-f414-4c44-934d-25535101e186	2019-07-04T15:13:32.938000Z	472100ec-956c-458a-9492-99f24d25382a	sequence_file	SRR3879609_1.fastq.gz	fastq.gz	read1	9148958113	dacc7861-8d7e-43b8-a823-e57cdac1b59e	2019-07-04T15:14:44.224281Z	0fa7407c	5f5478d28ea10ba4f011596a3d5e306deb908ade82bb4490456dea9dc10499cc	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_b344ac62-19f0-4f99-a729-b12b77f720dd	https://service.azul.data.humancellatlas.org/repository/files/dacc7861-8d7e-43b8-a823-e57cdac1b59e?catalog=dcp30&version=2019-07-04T15%3A14%3A44.224281Z	497794b8-0bc2-46cc-9197-504195c49b54	H3_pancreas_cells_batch3	800	pancreatic PP cell	ef5b2aeb-2053-4bd2-a6ba-ca0b1d810198	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	e897d6c4-38ef-4e1b-acdd-bd719a5a1349		pancreas			male	H3	e611aec5-4b76-4740-b0d8-3106e6f8c15e	Homo sapiens	human adult stage	normal	38 year							specimens	e897d6c4-38ef-4e1b-acdd-bd719a5a1349	H3_pancreas	497794b8-0bc2-46cc-9197-504195c49b54	H3_pancreas_cells_batch3	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	683ed68a-ed93-4cd8-870a-88091d132317	2019-07-04T15:13:32.938000Z	4b09e2c8-f0ff-4fd4-860a-897df10aa2f6	sequence_file	SRR3879606_1.fastq.gz	fastq.gz	read1	9242061597	63a97eac-cbce-4c2f-b478-4401e743d7c9	2019-07-04T15:14:44.236499Z	e62e516b	2675b8a537ed7d1b140e8f5a530984ed5b3626721b6ee77455f4779295d08fc0	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_a3f69d37-d97b-461f-b4c8-bc5a589dc377	https://service.azul.data.humancellatlas.org/repository/files/63a97eac-cbce-4c2f-b478-4401e743d7c9?catalog=dcp30&version=2019-07-04T15%3A14%3A44.236499Z	65c6e4a1-f39f-4873-b78c-2a83d6baff06	H2_pancreas_cells_batch3	800	pancreatic PP cell	21c5b387-4011-4291-95b0-534428f25dff	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	a0211130-22ca-4f34-ab10-d4c4c24f39c2		pancreas			female	H2	dceaed72-f0aa-47d5-9398-b33d2c2e234b	Homo sapiens	human adult stage	normal	51 year							specimens	a0211130-22ca-4f34-ab10-d4c4c24f39c2	H2_pancreas	65c6e4a1-f39f-4873-b78c-2a83d6baff06	H2_pancreas_cells_batch3	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	44ce8252-c4da-427c-96b3-3616744a7ff0	2019-07-04T15:13:32.938000Z	5acf40ab-ee37-4b9b-880a-edd28054f203	sequence_file	SRR3879607_2.fastq.gz	fastq.gz	read2	12631463511	8b3cbc53-da05-4dea-a409-05428ff9bea7	2019-07-04T15:14:44.365535Z	1a0f2b30	bf9e325bdd873f98fdd79fb2602134e20fd815037cb55ef96947ef3e718c3544	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_d9572d97-d44c-4618-8fec-ac3a759141f2	https://service.azul.data.humancellatlas.org/repository/files/8b3cbc53-da05-4dea-a409-05428ff9bea7?catalog=dcp30&version=2019-07-04T15%3A14%3A44.365535Z	7847f15e-4fa8-4817-ab0d-0aa534fecd80	H3_pancreas_cells_batch1	800	pancreatic PP cell	b300e6cb-950c-4789-b6c6-74ef1a6ee0a0	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	e897d6c4-38ef-4e1b-acdd-bd719a5a1349		pancreas			male	H3	e611aec5-4b76-4740-b0d8-3106e6f8c15e	Homo sapiens	human adult stage	normal	38 year							specimens	e897d6c4-38ef-4e1b-acdd-bd719a5a1349	H3_pancreas	7847f15e-4fa8-4817-ab0d-0aa534fecd80	H3_pancreas_cells_batch1	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	02efa27e-7ff4-494c-bae2-9695c1f2c525	2019-07-04T15:13:32.938000Z	6c524f2c-b464-442d-ad6b-73e4c07d30ac	sequence_file	SRR3879614_1.fastq.gz	fastq.gz	read1	2889138339	5071473c-5ded-415c-96c2-75abf4138400	2019-07-04T15:15:12.091144Z	f4a8e718	c44259df9925115ebb318e09a8b206728a9193d7dde7d53b93b80104ca3b0d2b	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_b5dcbb0a-a142-453e-9fd8-b130fe241adc	https://service.azul.data.humancellatlas.org/repository/files/5071473c-5ded-415c-96c2-75abf4138400?catalog=dcp30&version=2019-07-04T15%3A15%3A12.091144Z	377ff09c-591d-48b9-a794-7215e3e1c288	M_ICR_pancreas_cells_batch1	334	pancreatic PP cell	128d75af-a921-42ee-9103-7a4341aad3a3	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	0314d779-ef0e-4c5b-8066-1d299f4cba95		pancreas			unknown	M_ICR_1 || M_ICR_2 || M_ICR_3 || M_ICR_4 || M_ICR_5	050c32a9-7239-42b9-b643-a7736addef06 || 2cc4804f-9b04-4765-b79e-96542c9602b2 || 960aee58-d9bc-4339-9ca7-0bf100d0b21d || 9e14b7bb-5525-422c-9100-069527a19dd7 || 9f4290b5-d639-4c4a-9b4c-520721144336	Mus musculus	adult	normal								specimens	0314d779-ef0e-4c5b-8066-1d299f4cba95	M_ICR_pancreas	377ff09c-591d-48b9-a794-7215e3e1c288	M_ICR_pancreas_cells_batch1	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	9a02d01d-be83-4706-8fd5-3ddb113cfd82	2019-07-04T15:13:32.938000Z	6f630a79-9b67-4118-b478-553b7f8f4351	sequence_file	SRR3879611_1.fastq.gz	fastq.gz	read1	14755124685	38e9f9a5-5279-4238-adfa-44d37ffe7b7a	2019-07-04T15:14:44.220556Z	58381f39	c06bc00292e18a297e37c5c57f5c4e159346c486772f531b21ff3c30723d7985	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_ff4ae8ef-dd19-4bbc-b68b-5922d8b2ea0a	https://service.azul.data.humancellatlas.org/repository/files/38e9f9a5-5279-4238-adfa-44d37ffe7b7a?catalog=dcp30&version=2019-07-04T15%3A14%3A44.220556Z	19f0cd64-5896-4bea-b330-e0f64f5d5177	H4_pancreas_cells_batch1	800	pancreatic PP cell	3f108dd3-f675-481f-8ced-5040b8edad0d	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	4ece42fc-b978-40dc-8b41-7f9c3ffc790c		pancreas			female	H4	65afdb69-8377-4e79-bd33-eb20515d0d0b	Homo sapiens	human adult stage	type 2 diabetes mellitus	59 year							specimens	4ece42fc-b978-40dc-8b41-7f9c3ffc790c	H4_pancreas	19f0cd64-5896-4bea-b330-e0f64f5d5177	H4_pancreas_cells_batch1	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	245b1886-3ea8-41a6-8af0-06ad573f7d3a	2019-07-04T15:13:32.938000Z	6f85774d-0d3a-4c14-a77d-fd76ab9d3fb5	sequence_file	SRR3879615_1.fastq.gz	fastq.gz	read1	8586662680	e6a1ccd6-1ccc-42d8-8139-dec0ffe8a18f	2019-07-04T15:15:11.990932Z	77f8893a	f78c6a20b7035e251374e32eced946d1e44fdb965e368775cbe20943c20cc7d2	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_3d748e94-db19-495c-bb6a-11d25ba499be	https://service.azul.data.humancellatlas.org/repository/files/e6a1ccd6-1ccc-42d8-8139-dec0ffe8a18f?catalog=dcp30&version=2019-07-04T15%3A15%3A11.990932Z	22254420-625f-4a26-8707-0ab8d728822c	M_ICR_pancreas_cells_batch2	334	pancreatic PP cell	5f99947a-0847-4047-a8f7-7e9e60120684	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	0314d779-ef0e-4c5b-8066-1d299f4cba95		pancreas			unknown	M_ICR_1 || M_ICR_2 || M_ICR_3 || M_ICR_4 || M_ICR_5	050c32a9-7239-42b9-b643-a7736addef06 || 2cc4804f-9b04-4765-b79e-96542c9602b2 || 960aee58-d9bc-4339-9ca7-0bf100d0b21d || 9e14b7bb-5525-422c-9100-069527a19dd7 || 9f4290b5-d639-4c4a-9b4c-520721144336	Mus musculus	adult	normal								specimens	0314d779-ef0e-4c5b-8066-1d299f4cba95	M_ICR_pancreas	22254420-625f-4a26-8707-0ab8d728822c	M_ICR_pancreas_cells_batch2	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	95397858-8df9-4329-9916-585ddcaffaa0	2019-07-04T15:13:32.938000Z	7a5be3bc-8694-44c6-9989-8ecdd79d29e2	sequence_file	SRR3879601_1.fastq.gz	fastq.gz	read1	11799782837	12de29cd-3b97-4167-b6f9-fa13c1e5e03e	2019-07-04T15:14:44.291728Z	dcb252e4	6d41ac16756616defe3656a905db137f36c73117d1e50084ddd2c5310bab08a5	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_ce8b91a0-abbc-457c-9467-62bb67ebb48a	https://service.azul.data.humancellatlas.org/repository/files/12de29cd-3b97-4167-b6f9-fa13c1e5e03e?catalog=dcp30&version=2019-07-04T15%3A14%3A44.291728Z	a4da3775-dfaf-4223-bb83-734036953454	H1_pancreas_cells_batch1	800	pancreatic PP cell	b6c8a4c1-8978-4b59-965f-9051d6eb603a	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	87f0c0c6-b8c0-4099-bcdd-0b75b539afd9		pancreas			male	H1	ff02971a-0615-48b2-96a1-6f7c1d5e6fb1	Homo sapiens	adolescent stage	normal	17 year							specimens	87f0c0c6-b8c0-4099-bcdd-0b75b539afd9	H1_pancreas	a4da3775-dfaf-4223-bb83-734036953454	H1_pancreas_cells_batch1	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	782446b9-13eb-4d56-aa29-392c744ad4cd	2019-07-04T15:13:32.938000Z	7dc5a2fa-f7e9-4587-86c2-42283e7cff52	sequence_file	SRR3879605_1.fastq.gz	fastq.gz	read1	9850894574	16bf9bdd-ee0f-421f-8d15-50a5b47a2945	2019-07-04T15:14:45.699023Z	a12373d0	93000df62ecb4c45a1c35d8bcd1055aecda897460308a2ecd914df8942099bb5	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_be11e20f-92f5-4ead-ba48-3ffa2f560b1a	https://service.azul.data.humancellatlas.org/repository/files/16bf9bdd-ee0f-421f-8d15-50a5b47a2945?catalog=dcp30&version=2019-07-04T15%3A14%3A45.699023Z	25ea7524-9406-4f8a-99b9-9407f096a0cc	H2_pancreas_cells_batch2	800	pancreatic PP cell	9d642e35-52c7-47ce-add2-ac83bcf08b97	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	a0211130-22ca-4f34-ab10-d4c4c24f39c2		pancreas			female	H2	dceaed72-f0aa-47d5-9398-b33d2c2e234b	Homo sapiens	human adult stage	normal	51 year							specimens	a0211130-22ca-4f34-ab10-d4c4c24f39c2	H2_pancreas	25ea7524-9406-4f8a-99b9-9407f096a0cc	H2_pancreas_cells_batch2	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	3b606f4c-4ede-49e3-be65-966989095c2c	2019-07-04T15:13:32.938000Z	8716542b-2bc0-47c1-9b14-d75d69a32fe6	sequence_file	SRR3879610_2.fastq.gz	fastq.gz	read2	11963187759	67a2d16d-250e-4342-b4c5-bb5d356924ef	2019-07-04T15:14:44.754658Z	a9cf1da4	feafc5699b3d7c2d1fa9e4f65d8828090ead0c3d222febbd9d5c1f6208a40441	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_e56b982d-ee67-4c3b-bc3d-49558205ea51	https://service.azul.data.humancellatlas.org/repository/files/67a2d16d-250e-4342-b4c5-bb5d356924ef?catalog=dcp30&version=2019-07-04T15%3A14%3A44.754658Z	4c69b23b-6988-472d-9865-bbbfa62c6b9c	H3_pancreas_cells_batch4	800	pancreatic PP cell	5e9791ff-7ac3-44ac-a061-e401594038db	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	e897d6c4-38ef-4e1b-acdd-bd719a5a1349		pancreas			male	H3	e611aec5-4b76-4740-b0d8-3106e6f8c15e	Homo sapiens	human adult stage	normal	38 year							specimens	e897d6c4-38ef-4e1b-acdd-bd719a5a1349	H3_pancreas	4c69b23b-6988-472d-9865-bbbfa62c6b9c	H3_pancreas_cells_batch4	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	245b1886-3ea8-41a6-8af0-06ad573f7d3a	2019-07-04T15:13:32.938000Z	8765cfe8-28fb-4720-ac51-e67b2d2189b2	sequence_file	SRR3879615_2.fastq.gz	fastq.gz	read2	9993385508	4c9aa937-d592-4dbb-be42-3fa72f1ccabe	2019-07-04T15:15:12.186446Z	4e735e9d	00405071b966e413be60e4c5d21bc2a4c6fccafb72254d4151caeacf19a15e6a	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_51b823d6-55fa-4023-ac1c-6283578705b1	https://service.azul.data.humancellatlas.org/repository/files/4c9aa937-d592-4dbb-be42-3fa72f1ccabe?catalog=dcp30&version=2019-07-04T15%3A15%3A12.186446Z	22254420-625f-4a26-8707-0ab8d728822c	M_ICR_pancreas_cells_batch2	334	pancreatic PP cell	5f99947a-0847-4047-a8f7-7e9e60120684	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	0314d779-ef0e-4c5b-8066-1d299f4cba95		pancreas			unknown	M_ICR_1 || M_ICR_2 || M_ICR_3 || M_ICR_4 || M_ICR_5	050c32a9-7239-42b9-b643-a7736addef06 || 2cc4804f-9b04-4765-b79e-96542c9602b2 || 960aee58-d9bc-4339-9ca7-0bf100d0b21d || 9e14b7bb-5525-422c-9100-069527a19dd7 || 9f4290b5-d639-4c4a-9b4c-520721144336	Mus musculus	adult	normal								specimens	0314d779-ef0e-4c5b-8066-1d299f4cba95	M_ICR_pancreas	22254420-625f-4a26-8707-0ab8d728822c	M_ICR_pancreas_cells_batch2	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	0265816a-d09f-43af-a200-2a48109bbc2e	2019-07-04T15:13:32.938000Z	8a4d495b-e133-4285-97f0-80a5df25bb8c	sequence_file	SRR3879608_2.fastq.gz	fastq.gz	read2	12488797541	f57dd3d6-9eae-459f-b5d2-3dfca2e68bff	2019-07-04T15:14:44.374218Z	0fe57e93	2442cc9fd12ec64927bcdf755b90086e5cb32bc008a60bc045a68dfc0a3a4bab	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_d605912c-3b9e-4d6c-ba7f-4e9e3c2046ac	https://service.azul.data.humancellatlas.org/repository/files/f57dd3d6-9eae-459f-b5d2-3dfca2e68bff?catalog=dcp30&version=2019-07-04T15%3A14%3A44.374218Z	22389c41-bd17-409d-ab91-b0859591526d	H3_pancreas_cells_batch2	800	pancreatic PP cell	16a0ac43-0f39-4a4d-8b83-e90656520efa	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	e897d6c4-38ef-4e1b-acdd-bd719a5a1349		pancreas			male	H3	e611aec5-4b76-4740-b0d8-3106e6f8c15e	Homo sapiens	human adult stage	normal	38 year							specimens	e897d6c4-38ef-4e1b-acdd-bd719a5a1349	H3_pancreas	22389c41-bd17-409d-ab91-b0859591526d	H3_pancreas_cells_batch2	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	44ce8252-c4da-427c-96b3-3616744a7ff0	2019-07-04T15:13:32.938000Z	8d2e10e9-a908-402d-be57-74c833268c6a	sequence_file	SRR3879607_1.fastq.gz	fastq.gz	read1	9011106818	bc03f61d-4076-4a4b-b493-8fdfe6de2d09	2019-07-04T15:14:44.109175Z	379d3518	9f7d6ea27aea504a4ce9d96c0dfa9f8ab3875bbf85e4b1e7ca895c35f98be488	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_0ed8aa35-2974-4f20-8fa1-5337d46d6a9d	https://service.azul.data.humancellatlas.org/repository/files/bc03f61d-4076-4a4b-b493-8fdfe6de2d09?catalog=dcp30&version=2019-07-04T15%3A14%3A44.109175Z	7847f15e-4fa8-4817-ab0d-0aa534fecd80	H3_pancreas_cells_batch1	800	pancreatic PP cell	b300e6cb-950c-4789-b6c6-74ef1a6ee0a0	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	e897d6c4-38ef-4e1b-acdd-bd719a5a1349		pancreas			male	H3	e611aec5-4b76-4740-b0d8-3106e6f8c15e	Homo sapiens	human adult stage	normal	38 year							specimens	e897d6c4-38ef-4e1b-acdd-bd719a5a1349	H3_pancreas	7847f15e-4fa8-4817-ab0d-0aa534fecd80	H3_pancreas_cells_batch1	cell_suspension
9ccd8d04-af0a-4ad3-aff1-e6b316935c50	tdr:datarepo-80208d02:snapshot/hca_prod_f86f1ab41fbb4510ae353ffd752d4dfc__20220119_dcp2_20230815_dcp30:/0	4db2623a-a3f4-4aa0-af66-4cd10ec60b0b	2019-07-04T15:13:32.938000Z	8f487752-0f1c-4d29-a1ec-1d4102ab1a2c	sequence_file	SRR3879612_1.fastq.gz	fastq.gz	read1	13128782531	b284b00e-7709-4b98-9a8a-f8009c56f067	2019-07-04T15:14:44.159348Z	bd09bd91	12458b866bcec954413250789d3b6731657ad487f116c191668e285da588083c	application/gzip; dcp-type=data	drs://data.terra.bio/v1_9ccd8d04-af0a-4ad3-aff1-e6b316935c50_bda15be6-c158-4b57-8389-a47947e7e54e	https://service.azul.data.humancellatlas.org/repository/files/b284b00e-7709-4b98-9a8a-f8009c56f067?catalog=dcp30&version=2019-07-04T15%3A14%3A44.159348Z	468f753f-922e-450d-b433-3da9a244d689	H4_pancreas_cells_batch2	800	pancreatic PP cell	21fdec91-2f57-4f7d-bdcf-89afa3b352d7	Illumina HiSeq 2500	True	inDrop	single cell	f86f1ab4-1fbb-4510-ae35-3ffd752d4dfc	Broad Institute || EMBL-EBI || Harvard Medical School || Harvard University || Technion - Israel Institute of Technology	Center for the Science of Therapeutics || Department of Immunology, Faculty of Medicine || Department of Stem Cell and Regenerative Biology || Department of Systems Biology || Faculty of Biology || Human Cell Atlas Data Coordination Platform	HumanMousePancreas	A Single-Cell Transcriptomic Map of the Human and Mouse Pancreas Reveals Inter- and Intra-cell Population Structure	12404	4ece42fc-b978-40dc-8b41-7f9c3ffc790c		pancreas			female	H4	65afdb69-8377-4e79-bd33-eb20515d0d0b	Homo sapiens	human adult stage	type 2 diabetes mellitus	59 year							specimens	4ece42fc-b978-40dc-8b41-7f9c3ffc790c	H4_pancreas	468f753f-922e-450d-b433-3da9a244d689	H4_pancreas_cells_batch2	cell_suspension
